,Modelo,Pooling,nhid,epochs,qtd_layers,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC,Avg_with_SST5,Avg_without_SST5
154,bert-large-uncased,_mean-18,0,1,24,83.42,87.74,95.28,87.03,89.07,49.05,90.2,74.78,82.07125,86.78857142857143
155,bert-large-uncased,_mean_exclude_cls_sep-18,0,1,24,83.34,86.89,95.24,87.71,89.13,49.64,92.2,75.48,82.45375,87.14142857142858
156,bert-large-uncased,_concat_cls_with_mean-18,0,1,24,84.86,88.11,95.44,87.94,90.61,48.69,94.2,75.13,83.1225,88.04142857142857
157,bert-large-uncased,_concat_cls_with_mean_exclude_cls_sep-18,0,1,24,84.89,87.97,95.48,88.38,90.28,48.91,93.6,75.36,83.10875,87.99428571428572
158,bert-large-uncased,_concat_mean_3_tokens-18,0,1,24,84.18,88.32,95.82,88.25,87.81,48.6,94.0,67.25,81.77875,86.51857142857143
159,bert-large-uncased,_concat_mean_3_tokens_exclude_cls_and_sep-18,0,1,24,83.87,87.92,95.72,88.47,87.37,48.82,93.8,67.01,81.6225,86.30857142857143
160,bert-large-uncased,_concat_mean_5_tokens-18,0,1,24,83.81,87.66,95.68,87.45,87.15,48.82,94.8,68.17,81.6925,86.38857142857141
161,bert-large-uncased,_concat_mean_5_tokens_exclude_cls_and_sep-18,0,1,24,83.73,88.0,95.45,68.77,50.08,48.87,94.4,64.81,74.26374999999999,77.89142857142858
162,bert-large-uncased,_cls-19,0,1,24,84.37,87.15,94.57,85.54,88.19,48.69,88.6,70.32,80.92875000000001,85.53428571428572
163,bert-large-uncased,_mean-19,0,1,24,83.43,87.5,95.32,87.36,89.79,50.27,91.0,75.19,82.48250000000002,87.08428571428574
164,bert-large-uncased,_mean_exclude_cls_sep-19,0,1,24,83.46,88.42,94.89,87.85,89.46,49.95,89.6,75.54,82.39625,87.03142857142856
165,bert-large-uncased,_concat_cls_with_mean-19,0,1,24,85.29,87.23,95.25,87.36,90.94,50.05,91.6,75.36,82.885,87.57571428571428
166,bert-large-uncased,_concat_cls_with_mean_exclude_cls_sep-19,0,1,24,85.42,86.2,95.35,88.3,90.94,50.05,93.4,75.25,83.11375000000001,87.83714285714287
167,bert-large-uncased,_concat_mean_3_tokens-19,0,1,24,84.16,88.69,95.57,87.91,88.25,49.41,94.2,69.74,82.24125,86.93142857142857
168,bert-large-uncased,_concat_mean_3_tokens_exclude_cls_and_sep-19,0,1,24,83.99,89.19,95.57,88.07,87.48,49.82,94.6,68.93,82.20625000000001,86.83285714285714
