,Modelo,Pooling,epochs,qtd_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness,Avg
93,bert-base-uncased,_concat_cls_layer_with_mean_pooling_11,1,12,0.38496664591445245,0.2608101759040546,0.3975195390824033,0.46987310427737006,0.5175330475574519,,,0.40614050254714645
94,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_11,1,12,0.38496664591445245,0.2608101759040546,0.3975195390824033,0.46987310427737006,0.5175330475574519,,,0.40614050254714645
95,bert-base-uncased,_concat_3_tokens_mean_pooling_11,1,12,0.42215710350639724,0.2765962921192442,0.4299150047259728,0.5042941291616548,0.46264763830642835,,,0.4191220335639395
96,bert-base-uncased,_concat_5_tokens_mean_pooling_11,1,12,0.38890892343141326,0.22283460168502098,0.36514522505758107,0.4325910693774134,0.4056043632401455,,,0.3630168365583148
97,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_11,1,12,0.42215710350639724,0.2765962921192442,0.4299150047259728,0.5042941291616548,0.46264763830642835,,,0.4191220335639395
98,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_11,1,12,0.38890892343141326,0.22283460168502098,0.36514522505758107,0.4325910693774134,0.4056043632401455,,,0.3630168365583148
99,bert-base-uncased,_cls_layer_12,1,12,0.32484779224881793,0.23992573442027468,0.2849926398633846,0.35508567679902386,0.5108309971800964,,,0.34313656810231946
100,bert-base-uncased,_mean_pooling_12,1,12,0.49330429217117044,0.4557500158880454,0.5325317447910963,0.6090044516716296,0.6210496228851254,,,0.5423280254814135
101,bert-base-uncased,_mean_pooling_no_cls_and_sep_12,1,12,0.49330429217117044,0.4557500158880454,0.5325317447910963,0.6090044516716296,0.6210496228851254,,,0.5423280254814135
102,bert-base-uncased,_concat_cls_layer_with_mean_pooling_12,1,12,0.39387196371776134,0.32009370150635386,0.3774819596015288,0.44858771470061604,0.5616326301728607,,,0.42033359393982417
103,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_12,1,12,0.39387196371776134,0.32009370150635386,0.3774819596015288,0.44858771470061604,0.5616326301728607,,,0.42033359393982417
104,bert-base-uncased,_concat_3_tokens_mean_pooling_12,1,12,0.47958899876768984,0.3944795429096812,0.49237924957339896,0.5808425549481336,0.5304601214526665,,,0.49555009353031404
105,bert-base-uncased,_concat_5_tokens_mean_pooling_12,1,12,0.4504219175029682,0.32319542992254363,0.4221506219172045,0.52952697686538,0.4507959376913157,,,0.43521817677988234
106,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_12,1,12,0.47958899876768984,0.3944795429096812,0.49237924957339896,0.5808425549481336,0.5304601214526665,,,0.49555009353031404
107,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_12,1,12,0.4504219175029682,0.32319542992254363,0.4221506219172045,0.52952697686538,0.4507959376913157,,,0.43521817677988234
